employee_id,candidate_id,request_id,hospital_id,hospital_name,employee_name,email,phone,role,department,employment_type,license_state,license_status,hire_date,assignment_start_date,assignment_end_date,hourly_pay_rate,employment_status
EMP003660,CAN014636,REQ000305,220030,BAYSTATE WING HOSPITAL,Darin Braun,ecruz@example.org,749.525.4424,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2025-10-15,2026-02-04,30.65,Active
EMP003661,CAN014639,REQ001878,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,James Fisher,wolfmatthew@example.com,604.819.8323x133,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2026-06-15,2026-09-14,53.31,Assignment Completed
EMP003662,CAN014650,REQ001430,220110,BRIGHAM AND WOMEN'S HOSPITAL,Mariah Thompson,ealvarez@example.org,001-334-417-4178x28902,Travel Nurse,Travel Nursing,Per Diem,MA,Pending,2026-07-31,2026-08-14,2026-11-13,73.22,Assignment Completed
EMP003663,CAN014655,REQ001123,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,Jessica Ruiz,gomezbobby@example.com,244-460-2964,Travel Nurse,Travel Nursing,Permanent Placement,MA,Active,2026-07-31,2026-01-20,2026-03-17,61.7,Active
EMP003664,CAN014661,REQ000993,220016,BAYSTATE FRANKLIN MEDICAL CENTER,Jennifer Sellers,hortonmary@example.org,783-701-5593x07073,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2026-03-23,2026-09-21,42.37,Active
EMP003665,CAN014669,REQ000024,220033,NORTHEAST HOSPITAL CORPORATION,David Johnson,kramerchristopher@example.org,+1-967-897-9482x159,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2025-09-21,2025-12-21,59.12,Assignment Completed
EMP003666,CAN014675,REQ001520,220074,SOUTHCOAST HOSPITALS GROUP,Craig Meadows,heidi62@example.net,001-571-548-7148x1082,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2026-05-05,2026-06-30,46.78,Active
EMP003667,CAN014681,REQ001997,220012,CAPE COD HOSPITAL,Terry Miller,igonzalez@example.com,(890)535-5700x2859,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-06-01,2026-07-27,56.16,Active
EMP003668,CAN014685,REQ001094,220135,FALMOUTH HOSPITAL,Nathaniel Gray,timothy04@example.com,+1-764-603-3838,Physical Therapist,Rehabilitation,Per Diem,MA,Pending,2026-07-31,2025-08-21,2025-11-13,54.46,Active
EMP003669,CAN014688,REQ001426,224007,MCLEAN HOSPITAL CORPORATION,Travis Bennett,jenniferriley@example.net,+1-255-640-9700x4949,Physician,Medical Services,Per Diem,MA,Active,2026-07-31,2025-11-22,2026-05-23,155.05,Active
EMP003670,CAN014689,REQ001490,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,Ricky Carter,lmoore@example.org,925-239-8140x268,Radiologic Technologist,Radiology,Per Diem,MA,Active,2026-07-31,2026-01-15,2026-04-16,50.12,Active
EMP003671,CAN014694,REQ000671,220080,HOLY FAMILY HOSPITAL,Heather Davila,erikamcdaniel@example.net,+1-866-239-4014x53646,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2026-01-24,2026-03-21,77.97,Active
EMP003672,CAN014699,REQ000062,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Brian Hernandez,floresjoshua@example.net,001-940-322-7836x25873,Emergency Room Nurse,Emergency Department,Per Diem,MA,Active,2026-07-31,2026-04-20,2026-06-15,52.56,Active
EMP003673,CAN014701,REQ000418,224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,Brooke Garrison,maryjoyce@example.net,+1-400-651-3839,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-07-18,2027-01-16,57.32,Active
EMP003674,CAN014702,REQ001659,224001,TAUNTON STATE HOSPITAL,John Mitchell,cabrerajames@example.org,975.688.4686x05695,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2026-04-18,2026-07-18,62.26,Active
EMP003675,CAN014703,REQ000824,220110,BRIGHAM AND WOMEN'S HOSPITAL,Priscilla Li,pamelabennett@example.com,8385922746,Registered Nurse,General Nursing,Permanent Placement,MA,Active,2026-07-31,2026-06-20,2026-08-15,40.63,Active
EMP003676,CAN014706,REQ001667,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,Timothy Rosales,katelyn67@example.net,515-733-8892x2410,ICU Nurse,Intensive Care Unit,Per Diem,MA,Active,2026-07-31,2026-02-23,2026-04-20,63.76,Active
EMP003677,CAN014708,REQ001762,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,Jordan Long,daniel79@example.com,502-610-8398x37161,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2025-11-06,2025-12-04,41.97,Active
EMP003678,CAN014709,REQ001269,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,Louis Garcia,georgegriffin@example.com,001-857-285-7272x8253,Allied Health Professional,Allied Health,Per Diem,MA,Pending,2026-07-31,2026-01-10,2026-02-07,40.36,Active
EMP003679,CAN014710,REQ001789,22001F,BEDFORD VA MEDICAL CENTER,Brenda Garner,cwilliams@example.net,371.689.7349,Radiologic Technologist,Radiology,Local Contract,MA,Active,2026-07-31,2026-04-14,2026-06-09,60.18,On Leave
EMP003680,CAN014715,REQ001359,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,Sydney Barnes,kstephens@example.org,+1-780-765-8731x106,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-07-19,2027-01-17,40.86,On Leave
EMP003681,CAN014726,REQ001626,220116,TUFTS MEDICAL CENTER,Megan Lowe,galvandonald@example.org,+1-943-553-2773x73927,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2025-11-20,2026-05-21,56.65,Active
EMP003682,CAN014730,REQ000729,22009F,NORTHAMPTON VA MEDICAL CENTER,Brittany Brown,thompsonmanuel@example.org,5709807312,ICU Nurse,Intensive Care Unit,Local Contract,MA,Active,2026-07-31,2025-10-07,2026-01-27,77.65,Active
EMP003683,CAN014734,REQ001330,224038,"WALDEN BEHAVIORAL CARE, LLC",Juan Thompson,joshuataylor@example.net,801.267.2488x263,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Expired,2026-07-31,2026-02-11,2026-05-06,61.48,Assignment Completed
EMP003684,CAN014738,REQ001654,224022,BOURNEWOOD HOSPITAL,Philip Blanchard,johnsonjoseph@example.com,001-690-754-8213,ICU Nurse,Intensive Care Unit,Per Diem,MA,Active,2026-07-31,2026-05-13,2026-06-10,65.18,Active
EMP003685,CAN014753,REQ001172,220024,HOLYOKE MEDICAL CENTER,Amy Larsen,scott76@example.net,+1-755-833-1487x777,Physician,Medical Services,Per Diem,MA,Active,2026-07-31,2026-08-28,2026-11-20,212.45,Active
EMP003686,CAN014754,REQ000038,220084,EMERSON HOSPITAL -,Jeffrey Hicks,turnerrachel@example.com,001-279-236-4278x23589,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2026-05-20,2026-07-15,49.25,Assignment Completed
EMP003687,CAN014756,REQ000457,220100,SOUTH SHORE HOSPITAL,Tamara Fleming,danielrodriguez@example.org,+1-616-625-1196x628,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2026-04-04,2026-06-27,52.73,Active
EMP003688,CAN014757,REQ000102,224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,Nicholas Garcia,ycannon@example.com,(793)577-2009x7093,Laboratory Technician,Laboratory,Permanent Placement,MA,Active,2026-07-31,2026-06-12,2026-07-10,32.95,Assignment Completed
EMP003689,CAN014758,REQ001426,224007,MCLEAN HOSPITAL CORPORATION,Charles Young,mariamullen@example.com,474.288.7195,Physician,Medical Services,Per Diem,MA,Active,2026-07-31,2025-11-22,2026-05-23,158.79,Assignment Completed
EMP003690,CAN014760,REQ001956,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,Christopher Jackson,bparrish@example.org,705-784-4613x953,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2026-05-18,2026-09-07,61.54,Assignment Completed
EMP003691,CAN014765,REQ000500,220008,STURDY MEMORIAL HOSPITAL,Candice Hayes,jamestasha@example.net,699.630.9701x450,Emergency Room Nurse,Emergency Department,Per Diem,MA,Pending,2026-07-31,2026-03-25,2026-09-23,50.51,Assignment Completed
EMP003692,CAN014775,REQ001901,220095,HEYWOOD HOSPITAL -,Anthony Rowe,zachary73@example.net,794-519-4284x49936,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-04-18,2026-07-18,52.38,Active
EMP003693,CAN014777,REQ001289,221300,MARTHA'S VINEYARD HOSPITAL INC,Denise Potter,slawson@example.net,(834)258-1892x918,Registered Nurse,General Nursing,Travel Contract,MA,Active,2026-07-31,2026-07-07,2026-10-27,40.43,Active
EMP003694,CAN014790,REQ000046,220163,UMASS MEMORIAL MEDICAL CENTER/UNIVERSITY CAMPUS,Nicole Hensley,wstein@example.org,(511)979-8809,Respiratory Therapist,Respiratory Care,Local Contract,MA,Active,2026-07-31,2026-02-16,2026-06-08,50.13,Active
EMP003695,CAN014791,REQ001312,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,Kenneth Harris,vhodge@example.net,+1-386-687-6106x172,Travel Nurse,Travel Nursing,Permanent Placement,MA,Active,2026-07-31,2026-04-20,2026-08-10,72.74,Active
EMP003696,CAN014793,REQ001984,224022,BOURNEWOOD HOSPITAL,Brandon Cole,dylanwright@example.com,396-429-5631x45365,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2025-11-22,2026-05-23,47.38,Assignment Completed
EMP003697,CAN014794,REQ000345,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,Jason Ayers,scottjames@example.com,5786300851,Registered Nurse,General Nursing,Per Diem,MA,Active,2026-07-31,2026-02-04,2026-08-05,49.43,On Leave
EMP003698,CAN014795,REQ001118,220017,CARNEY HOSPITAL,Troy Reilly,daniel30@example.com,412.908.4401x092,Laboratory Technician,Laboratory,Local Contract,MA,Active,2026-07-31,2026-05-05,2026-06-02,30.79,Active
EMP003699,CAN014804,REQ000997,224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,Victoria Martinez,smithkelly@example.net,(506)428-9320x06367,Physician,Medical Services,Permanent Placement,MA,Active,2026-07-31,2025-12-19,2026-02-13,163.1,Active
EMP003700,CAN014807,REQ000615,220105,WINCHESTER HOSPITAL,Jesse Romero MD,ryan06@example.com,(577)480-9953x312,Allied Health Professional,Allied Health,Permanent Placement,MA,Active,2026-07-31,2026-05-20,2026-11-18,54.24,Active
EMP003701,CAN014808,REQ000870,223302,BOSTON CHILDREN'S HOSPITAL,Brenda Mitchell,ybass@example.org,+1-519-589-6888x723,Laboratory Technician,Laboratory,Permanent Placement,MA,Active,2026-07-31,2026-08-20,2026-12-10,43.6,Active
EMP003702,CAN014816,REQ000390,220036,BOSTON MEDICAL CENTER-BRIGHTON,Luis Holt,kaisercharles@example.net,742.998.9330,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2025-11-24,2026-03-16,56.38,Active
EMP003703,CAN014817,REQ001404,220084,EMERSON HOSPITAL -,Joshua Ingram,noahbaker@example.org,(218)629-1408,ICU Nurse,Intensive Care Unit,Per Diem,MA,Pending,2026-07-31,2026-03-02,2026-05-25,75.23,Active
EMP003704,CAN014823,REQ001664,22009F,NORTHAMPTON VA MEDICAL CENTER,Pamela Zhang,michael70@example.com,001-956-704-7679x379,Physical Therapist,Rehabilitation,Per Diem,MA,Active,2026-07-31,2025-08-28,2026-02-26,69.45,Active
EMP003705,CAN014824,REQ001932,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,Kristina Gordon,michaelmoore@example.com,+1-694-554-6324x1528,Physical Therapist,Rehabilitation,Travel Contract,MA,Active,2026-07-31,2026-08-19,2026-10-14,71.86,Active
EMP003706,CAN014825,REQ001267,224021,ARBOUR-FULLER HOSPITAL,Morgan Jackson,denisealexander@example.org,(863)282-8759x194,Registered Nurse,General Nursing,Per Diem,MA,Active,2026-07-31,2026-06-22,2026-12-21,52.66,Active
EMP003707,CAN014826,REQ000675,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,Mindy Bryant,scotthall@example.org,(575)722-7411x634,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2026-08-20,2026-12-10,37.33,Active
EMP003708,CAN014830,REQ000907,220077,BAYSTATE MEDICAL CENTER,Matthew Smith,andrewsmith@example.net,+1-962-734-1608x293,Allied Health Professional,Allied Health,Travel Contract,MA,Active,2026-07-31,2025-09-09,2025-12-02,64.56,Active
EMP003709,CAN014832,REQ001825,220030,BAYSTATE WING HOSPITAL,Kimberly Allen,hoffmanjustin@example.com,945-821-4071,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2026-06-04,2026-07-02,46.47,Active
EMP003710,CAN014833,REQ000050,220002,MOUNT AUBURN HOSPITAL,Michele Thomas,cwu@example.org,3449929275,Physician,Medical Services,Travel Contract,MA,Active,2026-07-31,2026-05-25,2026-08-24,110.23,Active
EMP003711,CAN014838,REQ000991,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",Eric Wise,ewilliamson@example.net,292.648.2624x684,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Expired,2026-07-31,2026-08-02,2026-08-30,40.43,Active
EMP003712,CAN014845,REQ001176,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,Alicia Romero,smithstephanie@example.org,631.533.4029,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2026-08-17,2026-09-14,47.98,On Leave
EMP003713,CAN014846,REQ000732,220111,GOOD SAMARITAN MEDICAL CENTER,Kevin Baker,tamiryan@example.org,(658)239-2858x44456,Allied Health Professional,Allied Health,Local Contract,MA,Active,2026-07-31,2026-03-31,2026-09-29,46.44,Active
EMP003714,CAN014854,REQ001399,224018,ARBOUR HUMAN RESOURCE INSTITUTE,David Coleman,iflores@example.net,+1-906-528-0390,Respiratory Therapist,Respiratory Care,Permanent Placement,MA,Active,2026-07-31,2025-10-10,2026-01-09,63.94,Active
EMP003715,CAN014859,REQ000504,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Robert Sexton,christopher50@example.org,469.846.9980x5434,Allied Health Professional,Allied Health,Local Contract,MA,Active,2026-07-31,2025-12-04,2026-03-05,40.7,Assignment Completed
EMP003716,CAN014861,REQ000213,220090,MILFORD REGIONAL MEDICAL CENTER,Edgar Stevens,littlekayla@example.org,876-905-5408,Emergency Room Nurse,Emergency Department,Travel Contract,MA,Active,2026-07-31,2026-07-31,2026-11-20,77.78,Active
EMP003717,CAN014865,REQ001444,224047,VALLEY SPRINGS BEHAVIORAL HEALTH HOSPITAL,Kevin Meyer,teresa05@example.com,(281)579-5121,Physical Therapist,Rehabilitation,Permanent Placement,MA,Active,2026-07-31,2025-09-17,2025-12-17,59.91,Active
EMP003718,CAN014867,REQ000775,220095,HEYWOOD HOSPITAL -,Daniel Adams,caitlin83@example.net,(529)963-4515x8564,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2026-08-24,2026-11-23,69.44,Active
EMP003719,CAN014868,REQ000258,224038,"WALDEN BEHAVIORAL CARE, LLC",Amy Graham,ojackson@example.net,386.988.3224x28206,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2026-04-12,2026-10-11,67.7,Active
EMP003720,CAN014871,REQ000988,224032,WORCESTER RECOVERY CENTER AND HOSPITAL,Yvonne Torres,baileymorris@example.org,818-676-2867,Registered Nurse,General Nursing,Travel Contract,MA,Active,2026-07-31,2026-07-15,2026-08-12,60.82,Active
EMP003721,CAN014881,REQ000525,220135,FALMOUTH HOSPITAL,Paul Malone,upowers@example.org,+1-389-291-9316,ICU Nurse,Intensive Care Unit,Travel Contract,MA,Active,2026-07-31,2026-01-31,2026-05-23,62.77,Active
EMP003722,CAN014882,REQ001262,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,Brian Norton,iwhite@example.net,(807)335-1151x9109,Laboratory Technician,Laboratory,Travel Contract,MA,Active,2026-07-31,2026-07-03,2026-07-31,43.72,Assignment Completed
EMP003723,CAN014886,REQ000937,220073,BROWN UNIVERSITY HEALTH MORTON HOSPITAL,Thomas Choi,montoyagregory@example.com,001-474-306-2481x76707,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2026-09-01,2026-10-27,49.47,Active
EMP003724,CAN014888,REQ001931,220008,STURDY MEMORIAL HOSPITAL,Nancy Taylor,colleen50@example.com,3489084823,Laboratory Technician,Laboratory,Per Diem,MA,Active,2026-07-31,2026-07-22,2027-01-20,38.6,Active
EMP003725,CAN014889,REQ001325,220011,CAMBRIDGE HEALTH ALLIANCE,Nichole Petersen,nicholas32@example.net,+1-488-495-3226x86348,Physical Therapist,Rehabilitation,Local Contract,MA,Active,2026-07-31,2026-05-10,2026-06-07,51.86,Active
EMP003726,CAN014891,REQ001122,224021,ARBOUR-FULLER HOSPITAL,Nicholas Lopez,kimmichael@example.com,001-977-883-7378x15920,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Pending,2026-07-31,2025-10-31,2026-01-23,43.85,Active
EMP003727,CAN014900,REQ000400,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,Randall Davidson,cmartinez@example.com,001-325-200-3179x15426,Emergency Room Nurse,Emergency Department,Local Contract,MA,Active,2026-07-31,2026-05-04,2026-06-01,71.31,Active
EMP003728,CAN014903,REQ001626,220116,TUFTS MEDICAL CENTER,Julian Miller,markcarney@example.org,+1-675-285-1696x0662,Radiologic Technologist,Radiology,Permanent Placement,MA,Active,2026-07-31,2025-11-20,2026-05-21,35.87,Active
EMP003729,CAN014904,REQ001932,224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,Beverly Burns,nathanielnolan@example.net,7495384026,Physical Therapist,Rehabilitation,Travel Contract,MA,Active,2026-07-31,2026-08-19,2026-10-14,49.17,Assignment Completed
EMP003730,CAN014906,REQ001373,220083,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,Holly Martinez,tmatthews@example.net,530.687.7472,Travel Nurse,Travel Nursing,Local Contract,MA,Active,2026-07-31,2025-09-26,2025-12-19,67.58,Active
EMP003731,CAN014923,REQ001563,220171,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",Amy Neal,kellypeter@example.net,508.449.8893x000,Respiratory Therapist,Respiratory Care,Per Diem,MA,Active,2026-07-31,2025-12-31,2026-04-22,54.96,Active
EMP003732,CAN014924,REQ001124,220046,BERKSHIRE MEDICAL CENTER,Rhonda Kerr,bmayer@example.com,538-251-0844,Laboratory Technician,Laboratory,Local Contract,MA,Active,2026-07-31,2025-11-25,2026-02-24,44.55,Active
EMP003733,CAN014930,REQ000439,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,Tina Kim,brandijohnson@example.com,305.821.3576,Registered Nurse,General Nursing,Local Contract,MA,Expired,2026-07-31,2026-03-05,2026-09-03,55.76,Active
EMP003734,CAN014932,REQ001938,220090,MILFORD REGIONAL MEDICAL CENTER,Lindsay Long,oaguilar@example.org,6627783487,Physician,Medical Services,Permanent Placement,MA,Active,2026-07-31,2026-06-20,2026-10-10,125.11,Active
EMP003735,CAN014939,REQ000208,220070,MELROSEWAKEFIELD HEALTHCARE,Nicole Campbell,nscott@example.org,633-511-6609x9656,Physician,Medical Services,Local Contract,MA,Active,2026-07-31,2026-03-04,2026-05-27,156.36,On Leave
EMP003736,CAN014946,REQ001544,223304,THE SHRINERS' HOSPITAL FOR CHILDREN - BOSTON,Jonathan Tate,joshuatorres@example.net,+1-309-816-6014x7898,Laboratory Technician,Laboratory,Per Diem,MA,Pending,2026-07-31,2025-10-22,2026-02-11,34.33,Active
EMP003737,CAN014949,REQ000623,220008,STURDY MEMORIAL HOSPITAL,Kevin Ayala,krystal67@example.net,4348235781,Travel Nurse,Travel Nursing,Permanent Placement,MA,Active,2026-07-31,2026-01-09,2026-02-06,71.75,Active
EMP003738,CAN014952,REQ000468,224044,WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,Jenna Walker,laurawiggins@example.org,686.436.8945x0993,Travel Nurse,Travel Nursing,Local Contract,MA,Pending,2026-07-31,2026-01-23,2026-07-24,91.01,Active
EMP003739,CAN014967,REQ001689,220077,BAYSTATE MEDICAL CENTER,Elizabeth Martin,pricekenneth@example.org,+1-693-756-9330x7461,Respiratory Therapist,Respiratory Care,Per Diem,MA,Active,2026-07-31,2025-08-17,2025-12-07,57.09,Active
EMP003740,CAN014973,REQ001230,220019,UMASS MEMORIAL HEALTH - HARRINGTON HOSPITAL,Christina Davis,hannah27@example.org,(473)489-5620x6781,Laboratory Technician,Laboratory,Local Contract,MA,Active,2026-07-31,2025-12-27,2026-03-21,32.34,Active
EMP003741,CAN014977,REQ000407,220001,UMASS MEMORIAL HEALTHALLIANCE HOSPITALS,Timothy Smith,cory32@example.com,+1-478-606-5173x2680,Emergency Room Nurse,Emergency Department,Permanent Placement,MA,Active,2026-07-31,2025-09-15,2025-12-08,73.93,Active
EMP003742,CAN014985,REQ001861,220011,CAMBRIDGE HEALTH ALLIANCE,Meredith Wilkerson,pdawson@example.com,693-837-6512,ICU Nurse,Intensive Care Unit,Per Diem,MA,Active,2026-07-31,2025-12-10,2026-06-10,75.61,Assignment Completed
EMP003743,CAN014993,REQ000589,224038,"WALDEN BEHAVIORAL CARE, LLC",Logan Bowers,pageemily@example.org,228-803-1104x9731,Respiratory Therapist,Respiratory Care,Travel Contract,MA,Active,2026-07-31,2025-10-28,2026-01-27,52.85,Active
EMP003744,CAN014997,REQ000666,220049,UMASS MEMORIAL HEALTHCARE-MARLBOROUGH HOSPITAL,Gregory Morgan,martinezhunter@example.com,(579)784-5760x688,ICU Nurse,Intensive Care Unit,Permanent Placement,MA,Active,2026-07-31,2026-06-28,2026-09-20,56.31,Active
EMP003745,CAN015002,REQ000659,220175,METROWEST MEDICAL CENTER,Jacqueline Rocha,dmolina@example.org,694.748.6115x546,Physical Therapist,Rehabilitation,Travel Contract,MA,Active,2026-07-31,2026-08-11,2026-11-03,48.75,Active
EMP003746,CAN015006,REQ001941,224045,HOSPITAL FOR BEHAVIORAL MEDICINE,Donna Shaw,daniel36@example.net,237.731.5024x311,Travel Nurse,Travel Nursing,Per Diem,MA,Active,2026-07-31,2025-10-07,2026-01-27,81.02,Active
EMP003747,CAN015008,REQ001323,224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,Dillon Johnson,tcaldwell@example.com,(987)761-8704x6043,Physical Therapist,Rehabilitation,Travel Contract,MA,Active,2026-07-31,2026-05-01,2026-08-21,55.28,Active
